GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
80233	17	81539885	81552403	35	7	486521	0.78109	0.21738	C17orf70
55666	17	81556885	81637153	267	17	486692	-0.35208	0.63761	NPLOC4
83882	17	81637171	81648755	81	6	485544	-0.11873	0.54726	TSPAN10
5148	17	81650459	81657054	30	7	486439	-0.41932	0.66251	PDE6G
339229	17	81665036	81666637	3	2	486692	-0.087687	0.53494	OXLD1
339230	17	81666731	81673907	37	6	486841	-0.022858	0.50912	CCDC137
339231	17	81681155	81683924	12	3	486214	-0.11587	0.54612	ARL16
9146	17	81683932	81702121	81	10	487002	0.69423	0.24377	HGS
6182	17	81703370	81707526	19	7	485961	0.024021	0.49042	MRPL12
1468	17	81712236	81721016	33	7	486873	-0.07425	0.52959	SLC25A10
2642	17	81804132	81814013	18	4	486472	-0.20467	0.58109	GCGR
348262	17	81822361	81833294	17	3	486086	-0.96495	0.83272	FAM195B
116729	17	81833492	81835050	2	1	486567	-0.91152	0.81899	PPP1R27
5034	17	81843158	81860668	33	3	486273	-0.036417	0.51452	P4HB
396	17	81867719	81871406	7	2	485180	0.85068	0.19747	ARHGDIA
51529	17	81890790	81900533	7	4	484936	0.063829	0.47455	ANAPC11
5833	17	81902901	81911477	6	4	485582	1.5365	0.062203	PCYT2
51547	17	81911939	81918182	5	3	485692	-0.46041	0.67739	SIRT7
4097	17	81918269	81931560	10	6	485369	0.32682	0.3719	MAFG
5831	17	81932384	81937328	4	2	481411	0.26426	0.39579	PYCR1
255275	17	81939645	81947233	26	4	484442	0.69195	0.24448	MYADML2
147111	17	81952507	81961823	23	3	485449	1.0167	0.15464	NOTUM
79058	17	81977550	82017563	65	15	485128	2.0404	0.020655	ASPSCR1
201254	17	82018703	82022930	11	4	486464	-1.0329	0.84918	STRA13
201255	17	82023250	82031151	10	4	485539	1.0667	0.14306	LRRC45
5881	17	82031656	82034204	5	2	484852	-0.22333	0.58836	RAC3
51181	17	82035881	82037697	5	1	486567	0.36094	0.35907	DCXR
5986	17	82047902	82051774	15	3	486612	0.81521	0.20747	RFNG
2873	17	82051351	82057470	13	5	485965	-0.96572	0.83291	GPS1
64118	17	82057872	82065821	17	6	486062	0.38553	0.34992	DUS1L
2194	17	82078338	82098289	46	12	486733	-0.94877	0.82863	FASN
284001	17	82101470	82213520	442	8	486605	0.35387	0.36172	CCDC57
9123	17	82228406	82239499	39	11	484684	1.5976	0.055064	SLC16A3
1453	17	82239725	82273742	32	14	484047	0.34816	0.36386	CSNK1D
924	17	82314865	82317604	5	3	486453	-1.3253	0.90747	CD7
6398	17	82321024	82334045	54	4	485533	0.57123	0.28392	SECTM1
400629	17	82359247	82363776	7	3	486405	0.71785	0.23642	TEX19
2837	17	82374277	82375586	1	1	486567	0.75076	0.2264	UTS2R
79701	17	82389210	82418637	78	16	486161	0.079042	0.4685	OGFOD3
284004	17	82418376	82442640	56	10	485745	0.09544	0.46198	HEXDC
79415	17	82442586	82450831	34	8	486384	1.9666	0.024612	C17orf62
26502	17	82458184	82488267	73	14	486557	1.7549	0.039641	NARF
3607	17	82519718	82604607	332	37	486708	-1.6493	0.95046	FOXK2
56270	17	82614562	82648535	94	19	485970	-0.31853	0.62496	WDR45B
10966	17	82654959	82698722	140	29	486139	0.98831	0.1615	RAB40B
105376791	17	82701905	82705329	10	3	486370	1.2999	0.096811	LOC105376791
101929552	17	82713905	82716473	10	2	485796	0.76619	0.22178	LOC101929552
79672	17	82716706	82728017	35	9	486539	1.0402	0.14912	FN3KRP
64122	17	82735576	82751197	52	8	486655	-0.023465	0.50936	FN3K
6904	17	82752060	82943186	595	27	487051	-0.86425	0.80628	TBCD
79755	17	82829434	82840055	36	7	486872	-0.47533	0.68272	ZNF750
105371944	17	82941490	82942075	4	2	487133	-0.69033	0.75501	LOC105371944
146712	17	82942149	83051845	438	40	485572	-0.70838	0.76065	B3GNTL1
284207	17	83079691	83095129	60	19	465702	-0.0032857	0.50131	METRNL
9097	18	158483	213739	110	17	485176	-0.37914	0.64771	USP14
9984	18	214520	268059	78	12	485442	-0.024838	0.50991	THOC1
81035	18	319355	500729	784	78	486027	0.20894	0.41725	COLEC12
105376854	18	508396	531912	92	21	481226	1.3711	0.085178	LOC105376854
1068	18	580343	582020	3	2	483197	1.3562	0.08751	CETN1
27098	18	596998	650298	155	37	482810	1.1489	0.12529	CLUL1
494514	18	649620	658340	30	7	485354	0.2732	0.39235	TYMSOS
7298	18	657604	673499	50	5	487336	-0.35689	0.63941	TYMS
55556	18	670324	712662	186	15	486770	-0.63832	0.73837	ENOSF1
7525	18	721588	812326	212	21	486377	0.61769	0.26839	YES1
116	18	904345	912172	25	11	483474	-0.66951	0.74841	ADCYAP1
64863	18	2537525	2571490	101	10	487196	0.15309	0.43916	METTL4
10403	18	2571511	2616635	109	14	486982	0.81353	0.20796	NDC80
23347	18	2655887	2805017	474	23	486852	-1.7007	0.9555	SMCHD1
84034	18	2846231	2914092	190	51	485637	-1.1935	0.88366	EMILIN2
9663	18	2916994	3013315	221	25	486548	0.17143	0.43194	LPIN2
8736	18	3066807	3220108	535	60	486915	0.42977	0.33368	MYOM1
10627	18	3247482	3256237	30	4	487511	1.975	0.024136	MYL12A
103910	18	3262113	3278284	72	5	482143	0.34357	0.36559	MYL12B
7050	18	3411927	3458411	136	33	482374	-0.89011	0.8133	TGIF1
9229	18	3496032	4455310	2975	290	484464	0.42854	0.33413	DLGAP1
105372013	18	4454758	4485704	93	18	481014	-1.479	0.93043	LOC105372013
642597	18	5143673	5198203	181	32	482255	-1.2627	0.89666	C18orf42
7541	18	5289019	5297053	22	4	485322	-0.33648	0.63175	ZBTB14
23136	18	5392381	5630666	602	60	485834	-0.16935	0.56724	EPB41L3
105372014	18	5629967	5630924	2	1	484276	-0.27505	0.60836	LOC105372014
645369	18	5889412	5897101	18	8	486982	0.42555	0.33522	TMEM200C
91133	18	5954703	6414911	1025	87	484408	-0.5472	0.70788	L3MBTL4
105372015	18	6406091	6414772	20	5	487036	0.612	0.27027	LOC105372015
79822	18	6729718	6915716	441	57	484109	0.56218	0.287	ARHGAP28
284217	18	6941744	7117814	535	93	486318	-1.1973	0.88441	LAMA1
5797	18	7567316	8406861	2166	147	486468	0.7048	0.24047	PTPRM
201475	18	8609445	8639383	78	9	486802	1.429	0.076508	RAB12
23255	18	8705578	8832778	384	55	486555	-0.68557	0.75351	MTCL1
4729	18	9102630	9134345	47	9	487200	1.534	0.062511	NDUFV2
23253	18	9136753	9285985	298	18	486437	1.7303	0.041785	ANKRD12
57045	18	9334767	9402420	169	15	487196	1.3925	0.08188	TWSG1
10928	18	9475532	9538108	159	21	486981	0.62293	0.26667	RALBP1
9989	18	9546791	9615276	165	20	487023	1.674	0.047062	PPP4R1
11031	18	9708231	9862556	550	88	486683	0.9246	0.17759	RAB31
84203	18	9885726	9888159	4	2	487369	0.58151	0.28045	TXNDC2
9218	18	9913958	9960021	104	18	487239	-0.30967	0.62159	VAPA
147495	18	10454628	10488701	95	15	487335	1.1596	0.12311	APCDD1
8774	18	10525876	10552769	50	5	486990	0.66529	0.25293	NAPG
101927376	18	10589366	10606403	91	5	484934	-1.7878	0.96309	LOC101927376
63895	18	10670134	11148762	1543	128	485499	0.17194	0.43174	PIEZO2
646000	18	11609558	11610612	14	3	476753	0.02802	0.48882	SLC35G4
105376851	18	11635709	11641066	7	3	474916	-1.6915	0.95463	LOC105376851
2774	18	11689015	11885685	529	38	482050	-0.29807	0.61717	GNAL
57132	18	11851390	11854449	5	3	483062	-0.23582	0.59321	CHMP1B
65258	18	11883471	11908797	100	17	486959	-1.3795	0.91613	MPPE1
3613	18	11981428	12030886	229	29	486722	-0.42097	0.66311	IMPA2
342850	18	12072533	12129764	155	11	486715	1.1291	0.12943	ANKRD62
1149	18	12254319	12277595	59	12	487111	0.22211	0.41212	CIDEA
84617	18	12307669	12329826	54	6	479750	0.28732	0.38693	TUBB6
10939	18	12328944	12377309	83	11	487047	1.2578	0.10424	AFG3L2
10650	18	12407896	12432238	70	15	486266	-0.99118	0.8392	SLMO1
105376855	18	12431366	12436206	14	5	486328	-0.94413	0.82745	LOC105376855
56907	18	12446512	12658102	523	31	486947	-0.38028	0.64813	SPIRE1
56984	18	12658739	12725740	149	13	487089	0.56888	0.28472	PSMG2
79959	18	12661750	12702777	91	10	487008	0.56555	0.28585	CEP76
5771	18	12785478	12884335	197	24	487019	0.14441	0.44259	PTPN2
81929	18	12947984	12987537	81	13	486584	0.61344	0.26979	SEH1L
55125	18	12991321	13125053	334	19	487135	1.3255	0.092504	CEP192
753	18	13218730	13652754	1089	125	486622	0.54136	0.29413	LDLRAD4
125228	18	13663347	13726592	193	21	486951	-0.69062	0.7551	FAM210A
8731	18	13726647	13764556	88	13	486791	-0.4157	0.66118	RNMT
4161	18	13825544	13826862	5	2	487209	-0.40152	0.65598	MC5R
4158	18	13882044	13915707	104	9	487224	1.6968	0.044871	MC2R
162655	18	14056324	14132490	131	17	485900	0.17102	0.4321	ZNF519
388468	18	14509778	14543600	70	13	480246	-0.4483	0.67303	POTEC
374860	18	14748160	14855465	141	12	484147	2.3489	0.0094136	ANKRD30B
6093	18	20949740	21111851	117	14	485897	0.0091768	0.49634	ROCK1
80000	18	21242242	21525423	285	21	486574	1.3558	0.087584	GREB1L
114799	18	21529281	21600736	70	10	486627	0.9925	0.16048	ESCO1
6632	18	21612269	21630247	26	6	487010	0.95285	0.17033	SNRPD1
171586	18	21650897	21704805	69	10	487028	1.0753	0.14113	ABHD3
57534	18	21740793	21870957	157	17	486283	0.33907	0.36728	MIB1
2627	18	22169437	22202528	26	12	486898	2.5619	0.0052053	GATA6
64693	18	22413601	22417915	7	4	485612	-0.095928	0.53821	CTAGE1
5932	18	22914121	23026488	216	19	486849	-0.87188	0.80836	RBBP8
105372022	18	23133586	23135761	2	1	483224	1.126	0.13009	LOC105372022
91768	18	23134564	23260470	212	38	486926	-0.67485	0.75011	CABLES1
85019	18	23295781	23437969	230	27	486885	0.63468	0.26282	TMEM241
8780	18	23452823	23483140	59	11	487225	-0.45034	0.67377	RIOK3
29919	18	23503470	23531807	43	6	486663	1.7532	0.039786	C18orf8
4864	18	23506184	23586617	115	11	487108	1.9819	0.023744	NPC1
147463	18	23598926	23662892	88	20	487178	-0.48975	0.68784	ANKRD29
3909	18	23689443	23955066	401	22	486985	0.50791	0.30576	LAMA3
125488	18	23992773	24135610	339	42	485898	-0.064072	0.52554	TTC39C
26256	18	24138956	24161600	37	7	486209	1.6743	0.047032	CABYR
114876	18	24162045	24397882	485	68	486845	1.674	0.047061	OSBPL1A
55364	18	24426645	24453531	60	9	487090	-1.5237	0.93621	IMPACT
59340	18	24460568	24487427	73	18	487446	0.18157	0.42796	HRH4
25925	18	25061924	25352250	660	71	486739	0.883	0.18862	ZNF521
6760	18	26016253	26091212	122	17	486963	0.1221	0.45141	SS18
143471	18	26133836	26193355	89	10	486932	-0.25591	0.60099	PSMA8
6875	18	26226445	26391685	363	24	486294	-0.14774	0.55873	TAF4B
284252	18	26454910	26657401	484	81	487042	-0.19053	0.57555	KCTD1
361	18	26852043	26865752	32	8	486913	-1.0314	0.84881	AQP4
83539	18	26908754	27185338	673	41	486880	-0.24043	0.595	CHST9
1000	18	27932879	28177481	418	38	487149	-0.25927	0.60229	CDH2
1825	18	30989365	31042815	139	20	487205	-2.8265	0.99765	DSC3
1824	18	31065974	31102432	44	12	487005	-0.62895	0.73531	DSC2
1823	18	31129236	31162856	124	11	486962	0.21554	0.41467	DSC1
1828	18	31318089	31359246	143	11	486950	-0.12994	0.55169	DSG1
147409	18	31376777	31415791	69	9	487296	-0.91106	0.81887	DSG4
1830	18	31447769	31478702	100	13	487200	0.38386	0.35054	DSG3
1829	18	31498064	31548851	105	14	486973	0.63693	0.26208	DSG2
7276	18	31591767	31599024	6	3	487416	-0.47152	0.68136	TTR
9331	18	31622246	31725286	166	23	487104	-0.21681	0.58582	B4GALT6
147407	18	31759696	31760880	1	1	487511	-0.69541	0.7566	SLC25A52
22878	18	31829173	31943212	220	20	486883	1.6322	0.051317	TRAPPC8
54941	18	32018223	32088528	136	22	486898	2.9	0.0018657	RNF125
51444	18	32091855	32131561	69	13	487042	4.3777	5.9958e-06	RNF138
4225	18	32190024	32220404	75	11	487152	0.62528	0.26589	MEP1B
64762	18	32263521	32470496	482	28	486826	-0.65477	0.74369	GAREM
57565	18	32672668	32773011	227	13	487004	-1.7471	0.95969	KLHL14
374864	18	32937402	33441040	872	29	486720	-1.1145	0.86746	CCDC178
80816	18	33578577	33751195	313	26	487076	2.6087	0.0045444	ASXL3
8715	18	33851100	34224834	679	53	486819	-0.73551	0.76898	NOL4
1837	18	34493290	34891844	803	26	487017	1.4037	0.08021	DTNA
10982	18	34976928	35143470	317	32	486903	-1.1297	0.87069	MAPRE2
84307	18	35240718	35258433	30	10	487253	-2.4753	0.99334	ZNF397
100101467	18	35251058	35290259	71	16	487121	-2.8355	0.99771	ZSCAN30
7572	18	35332214	35344462	21	6	487367	-1.2307	0.89078	ZNF24
252884	18	35366697	35377337	13	4	487467	-1.078	0.85949	ZNF396
125476	18	35468327	35497991	45	10	486458	-0.33276	0.63034	INO80C
2589	18	35627436	35711834	215	14	486404	1.6436	0.050127	GALNT1
83608	18	35972625	35979287	11	3	487356	-1.1585	0.87668	C18orf21
55197	18	35989824	36067594	130	12	487259	-1.3119	0.90523	RPRD1A
25800	18	36108531	36129814	42	5	487034	-1.4431	0.9255	SLC39A6
55250	18	36129874	36174725	114	12	487123	-0.39163	0.65233	ELP2
55034	18	36187517	36268722	222	34	486725	0.10128	0.45966	MOCOS
80206	18	36297696	36780059	1052	89	486690	0.60148	0.27376	FHOD3
25941	18	36780024	36829393	79	7	487138	0.073544	0.47069	TPGS2
57536	18	36829109	37247316	669	20	486918	0.50037	0.30841	KIAA1328
56853	18	37190090	37566037	809	87	487094	1.151	0.12486	CELF4
5289	18	41955199	42084606	185	19	486897	0.47369	0.31786	PIK3C3
6014	18	42743218	43115692	728	57	486855	2.5397	0.0055477	RIT2
6860	18	43267892	43277650	8	2	487511	-1.3853	0.91702	SYT4
26040	18	44680173	45068510	636	82	486370	-0.88552	0.81206	SETBP1
8170	18	45212957	45683107	1247	104	487014	0.95893	0.1688	SLC14A2
6563	18	45723756	45752520	96	7	487180	-0.28321	0.61149	SLC14A1
57724	18	45800580	45967339	322	30	487037	2.5165	0.0059264	EPG5
284266	18	45825580	45842556	28	8	487322	2.4739	0.0066828	SIGLEC15
9050	18	45983536	46072297	210	18	486985	1.9601	0.024989	PSTPIP2
498	18	46084144	46104233	76	8	487372	2.6201	0.0043954	ATP5A1
115106	18	46104332	46128333	61	8	486876	1.6278	0.051779	HAUS1
147339	18	46173553	46266992	137	12	486687	1.0248	0.15273	C18orf25
494470	18	46334224	46461412	307	51	486869	-1.3574	0.91267	RNF165
125336	18	46476961	46657114	495	66	487193	0.79802	0.21243	LOXHD1
29906	18	46679118	46757169	260	43	486878	0.40648	0.3422	ST8SIA5
9063	18	46808246	46920167	232	19	487041	1.4253	0.07703	PIAS2
83473	18	46917602	47102243	294	22	486561	1.3571	0.087371	KATNAL2
162699	18	47028202	47030078	1	1	478937	0.46044	0.3226	TCEB3C
51224	18	47032572	47035617	12	4	487464	1.3339	0.091121	TCEB3B
84064	18	47107410	47150515	115	16	487221	0.62894	0.2647	HDHD2
51124	18	47155019	47176374	56	8	487114	0.706	0.24009	IER3IP1
652991	18	47206203	47249630	88	13	487149	1.5561	0.059845	SKOR2
4087	18	47833095	47931193	150	13	487007	0.7444	0.22832	SMAD2
201501	18	48026864	48409422	1199	150	487042	-0.062298	0.52484	ZBTB7C
9811	18	48539056	48863217	929	120	486451	-0.16558	0.56576	CTIF
4092	18	48919853	48950711	79	19	486436	0.057469	0.47709	SMAD7
105372109	18	49017679	49019771	6	3	487259	-1.2855	0.90068	LOC105372109
54808	18	49041474	49460709	898	27	486628	-0.92446	0.82238	DYM
497661	18	49481178	49487274	15	5	487511	1.6363	0.050885	C18orf32
100526842	18	49481178	49492565	26	7	487511	1.321	0.09325	RPL17-C18orf32
6139	18	49488481	49492565	8	3	487511	0.78437	0.21641	RPL17
9388	18	49560699	49592908	70	19	487224	-0.15661	0.56222	LIPG
10449	18	49783504	49813881	55	11	486389	1.0672	0.14295	ACAA2
4645	18	49822786	50195081	1172	62	487022	0.87436	0.19096	MYO5B
220136	18	50227193	50266495	75	9	486987	-0.78536	0.78388	CFAP53
4152	18	50266623	50281774	23	6	487363	-0.87952	0.81044	MBD1
30827	18	50282343	50288322	9	4	487511	-1.6801	0.95353	CXXC1
220134	18	50375022	50394168	50	6	487268	-0.35649	0.63926	SKA1
5596	18	50560114	50731826	342	47	486990	0.19311	0.42344	MAPK4
83876	18	50795120	50825421	122	28	486344	-1.6215	0.94754	MRO
4200	18	50878604	50949795	109	14	486588	-0.16899	0.5671	ME2
55520	18	50968017	50988120	21	8	485966	1.0708	0.14213	ELAC1
4089	18	51030213	51085042	49	7	486852	0.22291	0.4118	SMAD4
51320	18	51174550	51197681	44	8	486990	-0.010808	0.50431	MEX3C
1630	18	52340172	53535903	3840	108	486960	0.97225	0.16546	DCC
8932	18	54151601	54224788	114	15	487025	0.66924	0.25167	MBD2
11201	18	54269479	54321266	134	11	486920	0.30797	0.37905	POLI
147323	18	54324592	54357890	75	7	487488	-0.54056	0.70559	STARD6
162681	18	54357905	54385218	78	6	487277	0.2812	0.38928	C18orf54
284254	18	54532713	54599493	116	16	483217	1.0338	0.15061	DYNAP
5874	18	54717866	54895516	466	30	487215	1.9348	0.026508	RAB27B
80323	18	54901509	54959508	108	16	487255	0.795	0.21331	CCDC68
6925	18	55222331	55635993	556	46	487297	0.21155	0.41623	TCF4
9352	18	56602387	56638689	58	9	486951	-0.67585	0.75043	TXNL1
23335	18	56651343	57029805	823	49	484747	0.11219	0.45533	WDR7
284257	18	57147062	57150408	9	2	487511	0.79902	0.21214	BOD1L2
51046	18	57352490	57371800	30	5	487106	3.1016	0.00096243	ST8SIA3
9480	18	57435685	57491298	172	22	484452	1.2381	0.10783	ONECUT2
2235	18	57544841	57586737	121	23	487103	-0.34407	0.6346	FECH
4677	18	57600656	57621945	56	10	487300	-1.2251	0.88972	NARS
100505549	18	57630302	57669276	127	21	487084	1.9121	0.02793	LOC100505549
5205	18	57646426	57803822	429	57	486947	1.4743	0.070201	ATP8B1
23327	18	58044233	58401541	944	87	487014	0.37125	0.35523	NEDD4L
115701	18	58481247	58629188	486	64	486649	0.12572	0.44998	ALPK2
101927322	18	58670009	58671873	8	4	487511	1.4798	0.069462	LOC101927322
10892	18	58671386	58750139	163	18	486922	1.7455	0.04045	MALT1
55205	18	58862600	58986477	245	27	487188	1.6658	0.047879	ZNF532
90701	18	59139884	59158837	56	8	486784	1.426	0.076937	SEC11C
2922	18	59219118	59230771	36	3	487401	0.078584	0.46868	GRP
30062	18	59267035	59273393	18	3	486847	0.58949	0.27777	RAX
339302	18	59295402	59318649	56	10	487003	-0.33024	0.62939	CPLX4
3998	18	59327823	59359276	79	12	486679	-1.3482	0.9112	LMAN1
147372	18	59430939	59697643	940	86	484891	-3.5057	0.99977	CCBE1
5366	18	59899960	59904306	7	4	487511	2.7942	0.0026014	PMAIP1
4160	18	60371331	60372768	3	2	486503	-0.38628	0.65035	MC4R
28316	18	61333582	61555773	515	93	485877	0.58924	0.27785	CDH20
220441	18	61808067	61894432	259	25	486857	1.4539	0.072993	RNF152
23556	18	62044224	62187118	455	17	487248	0.83584	0.20162	PIGN
57614	18	62187244	62307122	315	19	487015	0.53531	0.29622	KIAA1468
8792	18	62325287	62387710	200	37	487232	2.1844	0.014466	TNFRSF11A
54877	18	62523410	62587709	134	19	486991	2.8363	0.0022821	ZCCHC2
23239	18	62715439	62980443	370	25	487072	3.0549	0.0011256	PHLPP1
596	18	63123346	63319778	484	89	486280	0.77364	0.21957	BCL2
2531	18	63327738	63367273	79	12	487143	0.84297	0.19962	KDSR
9525	18	63389190	63422519	66	7	487321	1.04	0.14918	VPS4B
5268	18	63476911	63505085	108	8	487080	-0.44568	0.67209	SERPINB5
89777	18	63519090	63569329	109	11	487339	-0.060562	0.52415	SERPINB12
5275	18	63587202	63599199	16	5	487096	-0.47078	0.6811	SERPINB13
6318	18	63637259	63644319	5	1	484081	0.30362	0.38071	SERPINB4
6317	18	63655197	63661963	11	4	486457	0.46269	0.32179	SERPINB3
89778	18	63702304	63723893	93	6	487069	-0.12651	0.55033	SERPINB11
8710	18	63753047	63805376	172	20	487022	0.85729	0.19564	SERPINB7
5055	18	63887705	63903890	62	3	487248	0.51126	0.30459	SERPINB2
5273	18	63907969	63936111	114	7	486851	0.34596	0.36468	SERPINB10
284293	18	63949250	63961821	35	5	486997	0.27439	0.39189	HMSD
5271	18	63970028	64006821	84	24	486933	-0.26742	0.60543	SERPINB8
1005	18	65750252	65880939	317	18	487122	0.20253	0.41975	CDH7
28513	18	66501187	66604138	179	22	484977	-1.3219	0.9069	CDH19
92126	18	67506582	67516730	13	5	487162	0.90895	0.18169	DSEL
54495	18	68673688	68715298	88	8	484069	-0.27635	0.60886	TMX3
79839	18	68715254	69171081	1115	66	486895	0.67461	0.24996	CCDC102B
220164	18	69401048	69849087	1396	117	486585	0.57972	0.28105	DOK6
10666	18	69859459	69961787	250	35	485182	1.8644	0.031133	CD226
25914	18	70003804	70205726	454	19	485242	0.92467	0.17757	RTTN
9306	18	70288901	70330199	122	21	486946	-0.82787	0.79613	SOCS6
220158	18	70630519	70670875	121	19	485489	0.11852	0.45283	GTSCR1
147381	18	72535898	72638477	232	27	482613	-0.24731	0.59767	CBLN2
81832	18	72742314	72867575	435	42	483836	0.51955	0.30169	NETO1
100505797	18	72867267	72881399	30	13	480670	1.2062	0.11387	LOC100505797
201456	18	74073343	74147865	185	11	486697	1.2214	0.11098	FBXO15
29090	18	74148511	74158969	35	3	487213	0.56064	0.28752	TIMM21
1528	18	74253292	74292016	121	11	485562	-0.011511	0.50459	CYB5A
644041	18	74315875	74359187	95	9	486545	-1.8029	0.9643	C18orf63
125704	18	74435728	74464715	84	19	486879	0.89845	0.18447	FAM69C
105372192	18	74454602	74456948	7	3	487295	-0.46901	0.68047	LOC105372192
55748	18	74496265	74523454	86	16	486324	0.2482	0.40199	CNDP2
84735	18	74534457	74585025	146	38	486310	-0.71112	0.76149	CNDP1
55628	18	74597870	75065672	784	39	484324	1.1933	0.11638	ZNF407
284273	18	75197323	75209326	31	9	484985	-1.4951	0.93255	ZADH2
10194	18	75210755	75289950	219	33	486498	2.8608	0.0021127	TSHZ1
284274	18	75409476	75455653	114	11	487206	0.42834	0.3342	SMIM21
105372204	18	76053684	76056412	4	2	487511	-1.5247	0.93633	LOC105372204
9658	18	76357682	76495234	357	35	486768	-2.2269	0.98702	ZNF516
101927989	18	76491970	76493918	2	1	487039	-0.65036	0.74227	LOC101927989
400658	18	76495521	76498088	4	2	487511	-0.56901	0.71533	C18orf65
7776	18	76822561	76970732	312	21	486851	-0.31211	0.62252	ZNF236
4155	18	76978833	77133708	607	93	486699	-0.29291	0.6152	MBP
2587	18	77250052	77270142	79	17	487107	1.2213	0.11098	GALR1
27164	18	78980275	78998969	41	10	485976	0.16292	0.43529	SALL3
374868	18	79047594	79378283	805	25	486669	-0.017522	0.50699	ATP9B
100996274	18	79144752	79149693	7	2	486371	0.80139	0.21145	LOC100996274
4772	18	79395772	79529323	525	44	486270	1.9938	0.023087	NFATC1
9150	18	79679801	79754510	255	18	486075	-0.010627	0.50424	CTDP1
105376875	18	79680361	79688319	25	7	486640	0.096014	0.46175	LOC105376875
26251	18	79797963	79903195	231	29	485899	1.3432	0.089601	KCNG2
80148	18	79902420	79951664	105	19	486739	2.5034	0.0061503	PQLC1
440498	18	79964582	79970822	22	5	486204	0.068237	0.4728	HSBP1L1
10907	18	79972221	79988592	26	6	486854	0.62546	0.26583	TXNL4A
79863	18	80034346	80050652	57	8	486821	-0.21542	0.58528	RBFA
22850	18	80109031	80140348	88	11	477839	1.4912	0.067959	ADNP2
84552	18	80157232	80247514	196	22	486513	1.1013	0.13537	PARD6G
101928344	19	204025	246533	7	3	475658	0.62875	0.26476	LOC101928344
